ID,Sentence,Article_ID,Article,Votes_Complexity,MOS_Complexity,Std_Complexity,Votes_Understandability,MOS_Understandability,Std_Understandability,Vote_Lexical_difficulty,MOS_Lexical_difficulty,Std_Lexical_difficulty
138,"Für den barrierefreien Zugang verfügen einige GAA über größere Tasten und Displays sowie über einen Kopfhöreranschluss oder Lautsprecher zur Sprachausgabe, um Menschen mit einer Sehbehinderung die Bedienung zu erleichtern oder überhaupt erst möglich zu machen.",4,Geldautomat,11,4,1.264911064,8,3.375,0.51754917,11,4.272727273,1.009049958
140,Prototypen waren in Gelsenkirchen und Gütersloh im Einsatz.,4,Geldautomat,9,2.777777778,1.56347192,7,3.857142857,0.690065559,9,3.888888889,1.96497102
141,"Einige GAA wurden für Rollstuhlfahrer oder kleine Menschen optimiert: Zugänge zu Bankautomaten wurden mit Rampen versehen, um Treppen umgehen zu können.",4,Geldautomat,9,2.333333333,1,8,1.25,0.46291005,8,2.125,0.991031209
142,Bei einigen Automaten wurde die Greifhöhe abgesenkt; Tastatur und Ein/Ausgabe-Schächte befinden sich in einem geringeren Abstand zum Boden als bei Standardgeräten.,4,Geldautomat,10,3.9,1.286683938,10,3.6,1.776388346,10,4.3,1.33749351
143,"Insbesondere in den USA, Kanada und einigen Golfstaaten gibt es auch Bankautomaten, die aus dem Auto heraus bedient werden können.",4,Geldautomat,9,2.333333333,1.5,9,2.222222222,1.481365736,9,1.888888889,0.927960727
144,"Geldautomaten waren ursprünglich in Bankfilialen installiert, aber mit der Netzanbindung kamen andere Standorte hinzu.",4,Geldautomat,9,1.666666667,0.5,9,1.333333333,0.5,7,2,0
145,"Besonders verbreitet sind Geldautomaten in Tankstellen, Einkaufszentren, Supermärkten, Bahnhöfen und Flughäfen.",4,Geldautomat,10,1.3,0.483045892,10,1,0,9,1.444444444,0.527046277
146,Die mobile Installation ist möglich; Geldautomaten gehören auf großen Kreuzfahrtschiffen und Fährschiffen zum Standard.,4,Geldautomat,10,2.7,0.483045892,10,2.5,1.08012345,9,3.777777778,0.833333333
147,Große US-amerikanische Kriegsschiffe der US Navy haben ebenfalls Geldautomaten an Bord.,4,Geldautomat,9,1.666666667,0.707106781,8,1.125,0.353553391,10,2,1.054092553
149,Nahezu jeder Bankkunde kann mit seiner Debit- oder Kreditkarte bargeldlos über ein Kartenlesegerät (Schnittstelle zum Kreditinstitut oder zum Bankautomat) seine Einkäufe bezahlen und über Bankomaten in vielen Ländern der Welt Bargeld beziehen.,4,Geldautomat,9,3.111111111,1.269295518,10,2.5,1.779513042,10,3.1,1.791957341
150,Zur Geldabhebung steckt der Kunde seine Karte in das Kartenlesegerät des Automaten und gibt seine (nur ihm bekannte) Geheimzahl (PIN) ein.,4,Geldautomat,10,1.7,0.674948558,8,1,0,10,2,0.816496581
151,Geldautomaten neuerer Generation ermöglichen das Einzahlen von Bargeld.,4,Geldautomat,8,1.5,0.534522484,9,2,1.118033989,8,1.5,0.534522484
152,Der Ablauf ist ähnlich wie beim Geldabheben.,4,Geldautomat,16,1.8125,0.75,17,2.352941176,1.45521375,15,2.066666667,0.798808637
153,"Der Kunde steckt seine Kundenkarte in den Automaten, danach öffnet sich ein Geldeingabeschacht, das Geld wird sofort auf Echtheit geprüft und dem Kunden auf seinem Konto gutgeschrieben (verbucht).",4,Geldautomat,10,3.1,0.994428926,8,1.5,0.534522484,9,3.666666667,0.707106781
154,"So kann der Kunde jederzeit, also auch außerhalb der offiziellen Öffnungszeiten, Bargeld einzahlen und der Aufwand der Bank für einen Nachttresor entfällt.",4,Geldautomat,9,2.777777778,1.301708279,5,2,0,5,3,0
155,"Über einen Geldautomaten mit der so genannten „Cash Recycling-Funktion“ wird das eingezahlte Geld geprüft, gebucht und wieder an nachfolgende Kunden ausbezahlt, wodurch sich der Aufwand für das Wiederbefüllen reduziert.",4,Geldautomat,9,3.111111111,0.78173596,9,2.444444444,0.726483157,9,3.222222222,0.666666667
157,"Einige Geldautomaten können nicht nur Banknoten verarbeiten, sondern auch Münzen.",4,Geldautomat,8,1,0,8,1,0,8,1.25,0.46291005
158,Die Standardstückelung des ausgezahlten Geldes kann sich unterscheiden.,4,Geldautomat,8,3.5,0.755928946,10,3.5,1.840893503,10,3.9,1.969207398
159,"So zahlt zB die Sparkasse in Deutschland 50 Euro als 2 × 5 Euro, 2 × 10 Euro und zuletzt 20 Euro aus.",4,Geldautomat,9,1.444444444,0.527046277,9,1.444444444,0.726483157,10,2.1,1.197219
160,In Österreich zahlt das gleiche Institut einen 50-Euro-Schein aus.,4,Geldautomat,8,1,0,8,1,0,8,1,0
161,Kunden – insbesondere in Österreich – können direkt Rechnungen bezahlen.,4,Geldautomat,8,1,0,9,1,0,8,1,0
162,Sie bekommen per Post eine Rechnung mit einem aufgedruckten Barcode.,4,Geldautomat,8,1,0,9,1,0,8,1,0
164,Ein solches Barcode-System war 1994 erstmals von International Computers Limited (ICL) bei der drittgrößten ägyptischen Bank Banque du Caire implementiert worden.,4,Geldautomat,5,2,0,8,1.25,0.46291005,8,1.625,0.744023809
165,Die am Geldautomaten akzeptierten Karten sind in der Regel auch im bargeldlosen Electronic Cash einsetzbar und es kann per PIN oder PUK-Verfahren an einem POS-Terminal bezahlt werden.,4,Geldautomat,10,2.7,1.251665557,10,2.4,1.429840706,10,2.6,1.349897115
166,"Eine Schallplatte ist eine in der Regel kreisförmige und meistens schwarze Scheibe mit einem Mittelloch, deren beidseitige Rillen als analoge Tonträger für Schallsignale dienen.",5,Schallplatte,12,3.583333333,0.900336637,11,3.363636364,0.924416278,14,3.928571429,1.439245834
167,Umgangssprachlich wird die Schallplatte auch als Platte oder mit den aus der Jugendsprache stammenden Begriffen Scheibe beziehungsweise Vinyl bezeichnet.,5,Schallplatte,15,3.133333333,1.302013093,15,2.666666667,1.447493729,11,3.818181818,0.603022689
168,Das Wort Schallplatte wurde bereits zur Zeit der Grammophon-Ära geprägt.,5,Schallplatte,8,1.875,0.83452296,10,3.1,2.469817807,10,3.6,2.366431913
169,Der seit dem Produktionsende der Grammophonplatten wesentlich geläufigere Begriff Schellackplatte grenzt diesen älteren Tonträger deutlich von der späteren Schallplatte aus Polyvinylchlorid ab.,5,Schallplatte,9,4.222222222,1.394433378,7,3.571428571,0.975900073,9,4.666666667,1.322875656
170,"Die Signale sind in einer vom Rand der Platte spiralförmig nach innen verlaufenden Rille gespeichert, deren Flanken die Schallschwingung des gespeicherten Signals abbilden.",5,Schallplatte,9,3.777777778,0.666666667,10,4.5,1.649915823,10,4.8,1.229272594
171,Bei der Wiedergabe wird die Abtastspitze eines Tonabnehmers entsprechend ausgelenkt.,5,Schallplatte,10,4,1.333333333,10,4.2,1.475729575,10,4.7,1.159501809
172,Die Rückverwandlung in hörbare Schallsignale kann rein mechanisch über eine Membran und einen Schalltrichter oder – bei heute üblichen Plattenspielern – auf elektromechanischem Weg mit anschließender elektronischer Verstärkung erfolgen.,5,Schallplatte,12,5.083333333,1.880924982,12,4.333333333,1.874873733,12,5.083333333,1.781640375
174,"Ihm gelang es 1860, das französische Kinderlied Au clair de la lune mit Hilfe eines großen Trichters einzufangen und mit einer Membran, die die Schwingungen auf eine Schweineborste übertrug, auf eine rußgeschwärzte Walze zu kratzen.",5,Schallplatte,9,4.333333333,1.414213562,9,4,1.322875656,5,5,0
176,"Das schaffte erst die 1877 von John Kruesi gebaute Erfindung des Amerikaners Thomas Alva Edison, der mit dem ebenfalls patentierten Phonographen weltberühmt wurde.",5,Schallplatte,9,3.777777778,0.833333333,10,3.6,1.837873167,10,3.9,1.523883927
177,Auch dessen erste Aufzeichnung war ein Kinderlied (Mary had a little lamb…).,5,Schallplatte,18,2.444444444,1.616904167,17,2,1.17260394,18,2.944444444,1.661757476
178,"Die Töne wurden zunächst in eine Zinnfolie geritzt, später auf einer Phonographenwalze mit wendelförmiger Tonspur in Höhenschrift gespeichert, wobei das Prinzip der Amplitudenauslenkung auch hier unmittelbar akustisch (Membran/Trichter) genutzt wurde.",5,Schallplatte,18,5.055555556,1.661757476,18,4.222222222,2.04523997,18,4.666666667,1.748949264
179,"Wichtige theoretische Grundlagen entwickelte auch der Franzose Charles Cros, der seine Arbeiten ebenfalls im Jahr 1877 bei der Naturwissenschaftlichen Akademie in Paris einreichte.",5,Schallplatte,10,2.9,1.449137675,8,2,0.9258201,10,3.1,1.791957341
180,"Bereits im Jahre 1880 machte der US-amerikanische Physiker Charles Sumner Tainter (Columbia Graphophone Company) die Entdeckung, dass viele technische Nachteile der Edisonischen Walzen (umständliche Handhabung und aufwändige Vervielfältigung) beseitigt werden könnten, wenn man die Tonspur spiralförmig in die Oberfläche einer flachen, runden Scheibe eingraviert.",5,Schallplatte,9,4.777777778,1.922093766,9,4.222222222,2.223610677,9,4.222222222,1.986062548
181,"Tainter entwickelte den Prototyp eines entsprechenden Aufnahmeapparates und stellte einige bespielte Wachs­platten her, gab die Versuche aber infolge technischer Probleme nach kurzer Zeit wieder auf.",5,Schallplatte,14,3.714285714,0.994490316,13,3.615384615,0.767947648,14,3.857142857,0.864437822
182,Tainters Wachsplatten befinden sich heute im Smithsonian Institute in Washington.,5,Schallplatte,10,2,0.816496581,10,1.8,0.632455532,10,2.6,0.843274043
183,Sie gelten als die ersten Schallplatten der Welt.,5,Schallplatte,8,1.75,1.164964745,9,2.666666667,2.236067977,9,3.111111111,1.900292375
184,"Unabhängig von Tainter, der seine Ideen nicht publiziert hatte, gelangte im Jahre 1887 der deutsch-amerikanische Erfinder und Industrielle Emil Berliner bei seinen Versuchen mit dem Edison-Phonographen zu einem ähnlichen Verbesserungskonzept.",5,Schallplatte,9,3.555555556,0.726483157,10,3.5,1.649915823,10,3.3,1.494434118
185,"Er hatte sich mehrere Jahre lang mit dem Edison-Phonographen befasst und früher als Edison erkannt, dass die Zukunft der Tonaufzeichnung in erster Linie im Unterhaltungsbereich lag.",5,Schallplatte,6,3.666666667,0.516397779,7,2.571428571,0.534522484,7,3.857142857,1.069044968
186,Als Geschäftsmann sah auch er in der umständlichen – und damit teuren – Vervielfältigung der Walzen den entscheidenden Schwachpunkt des Phonographen und verwendete seine Zeit und Mühe vorrangig auf die Lösung dieses Problems.,5,Schallplatte,10,4,1.56347192,10,3.6,1.95505044,10,4.6,1.349897115
187,1887 gelang Berliner der entscheidende Durchbruch.,5,Schallplatte,9,2.222222222,0.666666667,10,1.7,0.674948558,11,3,1.341640786
188,"Er konstruierte ein Gerät, das die Schallwellen nicht wie bei Edisons Höhenschrift-Phonographen in vertikaler, durch Auf-und-ab-Bewegung des Schneidstichels entstehender Modulation speicherte, sondern die Rille horizontal auslenkte; die mechanischen Schwingungen ließ er eine Stahlnadel schneckenförmig in eine dick mit Ruß überzogene Glasplatte einritzen.",5,Schallplatte,10,5.7,1.059349905,10,5.6,1.0749677,10,6.2,1.135292424
189,"Nach chemischer Härtung des Rußes war er in der Lage, auf galvanoplastischem Wege ein Zink-Positiv und von diesem ein Negativ der Platte anzufertigen, das als Stempel zur Pressung beliebig vieler Positive genutzt werden konnte – die Schallplatte war erfunden.",5,Schallplatte,10,4.7,1.251665557,8,5.5,0.534522484,9,5.888888889,0.600925213
190,"Am 4 Mai 1887 wurde Berliner für seine Idee das US-Patent No372,786 erteilt; kurioserweise fast zeitgleich mit der Erteilung des Patents für Edisons Phonographen.",5,Schallplatte,15,3.2,1.698739028,15,3.133333333,1.552264091,15,3.466666667,1.457329587
193,November des gleichen Jahres vorgestellt; die frühesten zu Demonstrationszwecken angefertigten Zinkplatten hatten einen Durchmesser von 28 cm und bei etwa 30 min?1 eine Spieldauer von vier Minuten.,5,Schallplatte,9,3.555555556,1.424000624,9,3.444444444,1.236033081,9,3.666666667,1.118033989
194,"In den folgenden Monaten entwickelte Berliner in Zusammenarbeit mit dem Techniker Werner Suess sein Verfahren weiter, indem er das rußbeschichtete Glas durch eine mit Wachs überzogene Zink- oder Kupferplatte ersetzte.",5,Schallplatte,9,4.111111111,1.615893286,9,4,1.802775638,9,4.111111111,1.536590743
195,"Nach der Gravur der Schallrille in die Wachsschicht wurde die Platte einem Säurebad ausgesetzt, das die noch mit Wachs bedeckten Teile der Platte nicht angriff, die freigelegten Rillen aber in das Metall einätzte, so dass nach Entfernung des Wachses eine haltbare metallene Urplatte entstand, die zur Herstellung der Pressmatrizen verwendet werden konnte.",5,Schallplatte,13,4.692307692,1.702185624,7,4,0,13,4.769230769,1.3634421
197,Der zeittypischen Vorliebe für Gräzismen folgend nannte er es Grammophon (sinngemäß: „geschriebener Laut“).,5,Schallplatte,12,4.25,0.866025404,12,4.166666667,1.193416283,12,4.416666667,0.900336637
198,"Im August 1888 begann er erstmals, die eigentlich von Anfang an vorgesehene Vervielfältigung seiner Zinkplatten durch Pressen der Negative in weiches Material zu erproben.",5,Schallplatte,9,3.666666667,0.707106781,10,3,0.666666667,11,3.454545455,0.820199532
199,"Zunächst verwendete er als Pressmasse Zelluloid, das er unmittelbar vom Erfinder dieses Werkstoffs, John W Hyatt, bezog und das sich bald als technisch ungeeignet erwies.",5,Schallplatte,15,3.666666667,1.175139303,15,3.333333333,1.2344268,15,4.133333333,1.060098827
201,"Im Juli 1889 kam Berliner aufgrund materialkundlicher Versuche zu dem Schluss, dass vulkanisiertes Hartgummi als Pressmaterial die günstigsten Eigenschaften aufweise, und erachtete seine Erfindung für ausgereift genug, um den Beginn der Serienproduktion einzuleiten.",5,Schallplatte,10,4.8,1.032795559,9,4.777777778,0.971825316,10,5.2,1.032795559
202,"Ein Spielwürfel, umgangssprachlich einfach (wie auch ursprünglich) Würfel (von althochdeutsch wurfil: verwandt mit Wurf und werfen), ist ein Gegenstand, der nach einem Wurf auf einer waagerechten Ebene eine von mehreren unterscheidbaren stabilen Ruhelagen einnimmt und in vielen Spielen zum Erzeugen eines zufälligen Symbols (oft einer Zufallszahl) dient.",6,Spielwürfel,18,5,1.748949264,18,4,2.142016642,18,4.777777778,1.926763686
204,Dieses Symbol gilt dann als Ergebnis des Wurfes.,6,Spielwürfel,7,1.714285714,0.951189731,7,1.571428571,0.975900073,7,1.571428571,0.786795792
205,"Die mit Abstand meistverbreiteten Spielwürfel sind jene mit den Ziffern 1 bis 6 oder entsprechend vielen Punkten, den Augen, beschriftete Kuben oder Hexaeder.",6,Spielwürfel,8,2.875,0.640869944,10,4,1.414213562,10,4.4,1.577621275
206,"Im Alltag sind mit dem Begriff Würfel meist nur diese Sechsseiter gemeint, und so wurde der Name für den geometrischen Körper übernommen.",6,Spielwürfel,10,3,1.943650632,10,3,1.825741858,10,3.6,1.837873167
207,"Jedoch existieren viele andere, im Folgenden ebenfalls beschriebene Würfel.",6,Spielwürfel,10,2.1,1.286683938,9,2.222222222,0.833333333,10,3,1.632993162
208,"Regelmäßige Benutzer unterschiedlicher Würfeltypen bezeichnen diese häufig mit der Abkürzung W, oder auch d für englisch dice (Einzahl auch die), gefolgt von der Angabe der Seitenanzahl, also W6 oder D6 für sechsseitige, W10, W20, W30 für zehn-, zwanzig- und dreißigseitige Spielwürfel.",6,Spielwürfel,10,4.3,0.948683298,10,4.5,1.509230856,10,4.7,1.567021236
209,"In Würfelspielen sind Würfel das zentrale Spielelement, es zählen nur der Vergleich der Würfelergebnisse selbst oder direkt mit ihnen zusammenhängendes Taktieren.",6,Spielwürfel,8,3.25,0.707106781,10,3,2.108185107,10,4.1,2.024845673
211,Viele Glücksspiele fallen in diese Kategorie.,6,Spielwürfel,16,1.5625,0.727438428,16,1.375,0.619139187,16,1.4375,0.62915287
212,"Bekannte Beispiele im Freizeitbereich sind etwa Kniffel oder Zehntausend, bei denen jeweils bestimmten Augenkombinationen unterschiedlich viele Punkte zugeordnet sind.",6,Spielwürfel,17,3.176470588,1.550616576,17,3.294117647,1.611082939,17,3.529411765,1.58578242
213,"In Kasinos verbreitet sind unter anderem Craps und Sic Bo, bei denen auf die Ergebnisse einzelner Würfe gewettet wird.",6,Spielwürfel,10,2.7,0.483045892,14,3,1.358732441,14,3.071428571,1.141138818
214,"Darüber hinaus sind Würfel in einer Vielzahl von Brettspielen bedeutend, um etwa die Bewegungsgeschwindigkeit von Spielfiguren oder den Ausgang von Zufallsereignissen zu bestimmen.",6,Spielwürfel,6,4,0,7,4.571428571,0.786795792,10,4.8,1.475729575
215,Auch hier kommen in erster Linie Sechsseiter zum Einsatz.,6,Spielwürfel,9,1.555555556,0.726483157,10,2.3,1.33749351,9,2.333333333,1
216,"Verwendung finden Würfel in Rollenspielen, bei denen sich in den letzten Jahrzehnten die Verwendung einer Vielzahl weiterer Würfel mit anderen Seitenzahlen durchgesetzt hat, um die Zufallsentscheidungen flexibler und vielfältiger zu gestalten.",6,Spielwürfel,10,4.1,0.875595036,8,4.25,0.707106781,10,4.8,1.135292424
217,"Ein eher seltenes, komplett auf Würfel als Spielmaterial setzendes Spielprinzip ist das der Sammelwürfelspiele, bei denen man analog zu Sammelkartenspielen eine Vielzahl von Würfeln käuflich erwerben und taktisch einsetzen muss.",6,Spielwürfel,9,4.555555556,1.740051085,9,4,2.061552813,7,4.428571429,0.786795792
218,Der bekannteste Vertreter ist Dragon Dice.,6,Spielwürfel,13,2.153846154,1.214231845,11,1.454545455,0.522232968,11,1.636363636,0.674199862
219,"In allen diesen Bereichen gibt es neben dem einfachen Wurf eines Würfels auch Gelegenheiten, bei denen mehrere Würfel gleichzeitig zu werfen sind.",6,Spielwürfel,10,3.4,1.646545205,10,3.4,2.118699811,10,3.9,1.969207398
220,"Dabei können die Ergebnisse addiert werden (eine Waffe in einem Rollenspiel richtet soviel Schaden an, wie zwei Würfel zusammen anzeigen) oder als Ensemble betrachtet werden (bei vielen Brettspielen folgen besondere Aktionen, wenn mehrere Würfel die gleiche Zahl zeigen, bei einem sogenannten Pasch).",6,Spielwürfel,10,5.5,0.849836586,10,5,1.333333333,9,5,0.707106781
221,"Um das Werfen mehrerer Würfel zu vereinfachen, Schummeln durch Trickwürfe zu vermeiden oder das Ergebnis vor anderen Spielern zu verbergen, kommen Würfelbecher (Knobelbecher genannt) zum Einsatz.",6,Spielwürfel,7,4.428571429,1.133893419,7,3.714285714,1.704336206,7,4.428571429,1.133893419
223,Dies soll das Wurfergebnis unabhängig von der ursprünglichen Lage der Würfel machen.,6,Spielwürfel,18,3.277777778,1.40610248,18,3.333333333,1.748949264,18,3.888888889,1.640978506
224,Dem gleichen Zweck dient der Würfelturm.,6,Spielwürfel,11,2,1.095445115,12,3.166666667,2.081665999,12,3.25,1.95982374
